knot,p,q,Ord_v,Ordv_pq,result
K13n4587,4,111,3,15,True
K13n4587,4,113,3,15,True
K13n4587,4,115,3,15,True
K13n4587,4,117,3,15,True
K13n4587,4,119,3,15,True
K13n4587,4,121,3,15,True
K13n4587,4,123,3,15,True
K13n4587,4,125,3,15,True
K13n4587,4,127,3,15,True
K13n4587,4,129,3,15,True
K13n4587,4,131,3,15,True
K13n4587,4,133,3,15,True
K13n4587,4,135,3,15,True
K13n4639,4,29,3,15,True
K13n4639,4,31,3,15,True
K13n4639,4,33,3,15,True
K13n4639,4,35,3,15,True
K13n4639,4,37,3,15,True
K13n4639,4,39,3,15,True
K13n4639,4,41,3,15,True
K13n4639,4,43,3,15,True
K13n4639,4,45,3,15,True
K13n4639,4,47,3,15,True
K13n4639,4,49,3,15,True
K13n4639,4,51,3,15,True
K13n4639,4,53,3,15,True
K13n4639,4,55,3,15,True
K13n4639,4,57,3,15,True
K13n4639,4,59,3,15,True
K13n4639,4,61,3,15,True
K13n4639,4,63,3,15,True
K13n4639,4,65,3,15,True
K13n4639,4,67,3,15,True
K13n4639,4,69,3,15,True
K13n4639,4,71,3,15,True
K13n4639,4,73,3,15,True
K13n4639,4,75,3,15,True
K13n4639,4,77,3,15,True
K13n4639,4,79,3,15,True
K13n4639,4,81,3,15,True
K13n4639,4,83,3,15,True
K13n4639,4,85,3,15,True
K13n4639,4,87,3,15,True
K13n4639,4,89,3,15,True
K13n4639,4,91,3,15,True
K13n4639,4,93,3,15,True
K13n4639,4,95,3,15,True
K13n4639,4,97,3,15,True
K13n4639,4,99,3,15,True
K13n4639,4,101,3,15,True
K13n4639,4,103,3,15,True
K13n4639,4,105,3,15,True
K13n4639,4,107,3,15,True
K13n4639,4,109,3,15,True
K13n4639,4,111,3,15,True
K13n4639,4,113,3,15,True
K13n4639,4,115,3,15,True
K13n4639,4,117,3,15,True
K13n4639,4,119,3,15,True
K13n4639,4,121,3,15,True
K13n4639,4,123,3,15,True
K13n4639,4,125,3,15,True
K13n4639,4,127,3,15,True
K14n6022,4,45,2,11,True
K14n6022,4,47,2,11,True
K14n6022,4,49,2,11,True
K14n6022,4,51,2,11,True
K14n6022,4,53,2,11,True
K14n6022,4,55,2,11,True
K14n6022,4,57,2,11,True
K14n6022,4,59,2,11,True
K14n6022,4,61,2,11,True
K14n6022,4,63,2,11,True
K14n6022,4,65,2,11,True
K14n6022,4,67,2,11,True
K14n6022,4,69,2,11,True
K14n6022,4,71,2,11,True
K14n6022,4,73,2,11,True
K14n6022,4,75,2,11,True
K14n6022,4,77,2,11,True
K14n6022,4,79,2,11,True
K14n6022,4,81,2,11,True
K14n6022,4,83,2,11,True
K14n6022,4,85,2,11,True
K14n6022,4,87,2,11,True
K14n6022,4,89,2,11,True
K14n6022,4,91,2,11,True
K14n6022,4,93,2,11,True
K14n6022,4,95,2,11,True
K14n6022,4,97,2,11,True
K14n6022,4,99,2,11,True
K14n6022,4,101,2,11,True
K14n6022,4,103,2,11,True
K14n6022,4,105,2,11,True
K14n6022,4,107,2,11,True
K14n6022,4,109,2,11,True
K14n6022,4,111,2,11,True
K14n6022,4,113,2,11,True
K14n6022,4,115,2,11,True
K14n6022,4,117,2,11,True
K14n6022,4,119,2,11,True
K14n6022,4,121,2,11,True
K14n6022,4,123,2,11,True
K14n6022,4,125,2,11,True
K14n6022,4,127,2,11,True
K14n6022,4,129,2,11,True
K14n6022,4,131,2,11,True
K14n6022,4,133,2,11,True
K14n6022,4,135,2,11,True
K14n6022,4,137,2,11,True
K14n6022,4,139,2,11,True
K14n6022,4,141,2,11,True
K14n6022,4,143,2,11,True
K14n21881,4,45,2,11,True
K14n21881,4,47,2,11,True
K14n21881,4,49,2,11,True
K14n21881,4,51,2,11,True
K14n21881,4,53,2,11,True
K14n21881,4,55,2,11,True
K14n21881,4,57,2,11,True
K14n21881,4,59,2,11,True
K14n21881,4,61,2,11,True
K14n21881,4,63,2,11,True
K14n21881,4,65,2,11,True
K14n21881,4,67,2,11,True
K14n21881,4,69,2,11,True
K14n21881,4,71,2,11,True
K14n21881,4,73,2,11,True
K14n21881,4,75,2,11,True
K14n21881,4,77,2,11,True
K14n21881,4,79,2,11,True
K14n21881,4,81,2,11,True
K14n21881,4,83,2,11,True
K14n21881,4,85,2,11,True
K14n21881,4,87,2,11,True
K14n21881,4,89,2,11,True
K14n21881,4,91,2,11,True
K14n21881,4,93,2,11,True
K14n21881,4,95,2,11,True
K14n21881,4,97,2,11,True
K14n21881,4,99,2,11,True
K14n21881,4,101,2,11,True
K14n21881,4,103,2,11,True
K14n21881,4,105,2,11,True
K14n21881,4,107,2,11,True
K14n21881,4,109,2,11,True
K14n21881,4,111,2,11,True
K14n21881,4,113,2,11,True
K14n21881,4,115,2,11,True
K14n21881,4,117,2,11,True
K14n21881,4,119,2,11,True
K14n21881,4,121,2,11,True
K14n21881,4,123,2,11,True
K14n21881,4,125,2,11,True
K14n21881,4,127,2,11,True
K14n21881,4,129,2,11,True
K14n21881,4,131,2,11,True
K14n21881,4,133,2,11,True
K14n21881,4,135,2,11,True
K14n21881,4,137,2,11,True
K14n21881,4,139,2,11,True
K14n21881,4,141,2,11,True
K14n21881,4,143,2,11,True
K5a2,5,16,1,9,True
K5a2,5,17,1,9,True
K5a2,5,18,1,9,True
K5a2,5,19,1,9,True
K5a2,5,21,1,9,True
K5a2,5,22,1,9,True
K5a2,5,23,1,9,True
K5a2,5,24,1,9,True
K5a2,5,26,1,9,True
K5a2,5,27,1,9,True
K5a2,5,28,1,9,True
K5a2,5,29,1,9,True
K5a2,5,31,1,9,True
K5a2,5,32,1,9,True
K5a2,5,33,1,9,True
K5a2,5,34,1,9,True
K5a2,5,36,1,9,True
K5a2,5,37,1,9,True
K5a2,5,38,1,9,True
K5a2,5,39,1,9,True
K5a2,5,41,1,9,True
K5a2,5,42,1,9,True
K5a2,5,43,1,9,True
K5a2,5,44,1,9,True
K5a2,5,46,1,9,True
K5a2,5,47,1,9,True
K5a2,5,48,1,9,True
K5a2,5,49,1,9,True
K5a2,5,51,1,9,True
K5a2,5,52,1,9,True
K5a2,5,53,1,9,True
K5a2,5,54,1,9,True
K5a2,5,56,1,9,True
K5a2,5,57,1,9,True
K5a2,5,58,1,9,True
K5a2,5,59,1,9,True
K5a2,5,61,1,9,True
K5a2,5,62,1,9,True
K5a2,5,63,1,9,True
K5a2,5,64,1,9,True
K5a2,5,66,1,9,True
K5a2,5,67,1,9,True
K5a2,5,68,1,9,True
K5a2,5,69,1,9,True
K5a2,5,71,1,9,True
K5a2,5,72,1,9,True
K5a2,5,73,1,9,True
K5a2,5,74,1,9,True
K5a2,5,76,1,9,True
K5a2,5,77,1,9,True
K5a2,5,78,1,9,True
K5a2,5,79,1,9,True
K5a2,5,81,1,9,True
K5a2,5,82,1,9,True
K5a2,5,83,1,9,True
K5a2,5,84,1,9,True
K5a2,5,86,1,9,True
K5a2,5,87,1,9,True
K5a2,5,88,1,9,True
K5a2,5,89,1,9,True
K5a2,5,91,1,9,True
K5a2,5,92,1,9,True
K5a2,5,93,1,9,True
K5a2,5,94,1,9,True
K5a2,5,96,1,9,True
K5a2,5,97,1,9,True
K5a2,5,98,1,9,True
K5a2,5,99,1,9,True
K5a2,5,101,1,9,True
K5a2,5,102,1,9,True
K5a2,5,103,1,9,True
K5a2,5,104,1,9,True
K5a2,5,106,1,9,True
K5a2,5,107,1,9,True
K5a2,5,108,1,9,True
K5a2,5,109,1,9,True
K5a2,5,111,1,9,True
K5a2,5,112,1,9,True
K5a2,5,113,1,9,True
K5a2,5,114,1,9,True
K7a7,5,26,1,9,True
K7a7,5,27,1,9,True
K7a7,5,28,1,9,True
K7a7,5,29,1,9,True
K7a7,5,31,1,9,True
K7a7,5,32,1,9,True
K7a7,5,33,1,9,True
K7a7,5,34,1,9,True
K7a7,5,36,1,9,True
K7a7,5,37,1,9,True
K7a7,5,38,1,9,True
K7a7,5,39,1,9,True
K7a7,5,41,1,9,True
K7a7,5,42,1,9,True
K7a7,5,43,1,9,True
K7a7,5,44,1,9,True
K7a7,5,46,1,9,True
K7a7,5,47,1,9,True
K7a7,5,48,1,9,True
K7a7,5,49,1,9,True
K7a7,5,51,1,9,True
K7a7,5,52,1,9,True
K7a7,5,53,1,9,True
K7a7,5,54,1,9,True
K7a7,5,56,1,9,True
K7a7,5,57,1,9,True
K7a7,5,58,1,9,True
K7a7,5,59,1,9,True
K7a7,5,61,1,9,True
K7a7,5,62,1,9,True
K7a7,5,63,1,9,True
K7a7,5,64,1,9,True
K7a7,5,66,1,9,True
K7a7,5,67,1,9,True
K7a7,5,68,1,9,True
K7a7,5,69,1,9,True
K7a7,5,71,1,9,True
K7a7,5,72,1,9,True
K7a7,5,73,1,9,True
K7a7,5,74,1,9,True
K7a7,5,76,1,9,True
K7a7,5,77,1,9,True
K7a7,5,78,1,9,True
K7a7,5,79,1,9,True
K7a7,5,81,1,9,True
K7a7,5,82,1,9,True
K7a7,5,83,1,9,True
K7a7,5,84,1,9,True
K7a7,5,86,1,9,True
K7a7,5,87,1,9,True
K7a7,5,88,1,9,True
K7a7,5,89,1,9,True
K7a7,5,91,1,9,True
K7a7,5,92,1,9,True
K7a7,5,93,1,9,True
K7a7,5,94,1,9,True
K7a7,5,96,1,9,True
K7a7,5,97,1,9,True
K7a7,5,98,1,9,True
K7a7,5,99,1,9,True
K7a7,5,101,1,9,True
K7a7,5,102,1,9,True
K7a7,5,103,1,9,True
K7a7,5,104,1,9,True
K7a7,5,106,1,9,True
K7a7,5,107,1,9,True
K7a7,5,108,1,9,True
K7a7,5,109,1,9,True
K7a7,5,111,1,9,True
K7a7,5,112,1,9,True
K7a7,5,113,1,9,True
K7a7,5,114,1,9,True
K7a7,5,116,1,9,True
K7a7,5,117,1,9,True
K7a7,5,118,1,9,True
K7a7,5,119,1,9,True
K7a7,5,121,1,9,True
K7a7,5,122,1,9,True
K7a7,5,123,1,9,True
K7a7,5,124,1,9,True
K8n3,5,26,2,14,True
K8n3,5,27,2,14,True
K8n3,5,28,2,14,True
K8n3,5,29,2,14,True
K8n3,5,31,2,14,True
K8n3,5,32,2,14,True
K8n3,5,33,2,14,True
K8n3,5,34,2,14,True
K8n3,5,36,2,14,True
K8n3,5,37,2,14,True
K8n3,5,38,2,14,True
K8n3,5,39,2,14,True
K8n3,5,41,2,14,True
K8n3,5,42,2,14,True
K8n3,5,43,2,14,True
K8n3,5,44,2,14,True
K8n3,5,46,2,14,True
K8n3,5,47,2,14,True
K8n3,5,48,2,14,True
K8n3,5,49,2,14,True
K8n3,5,51,2,14,True
K8n3,5,52,2,14,True
K8n3,5,53,2,14,True
K8n3,5,54,2,14,True
K8n3,5,56,2,14,True
K8n3,5,57,2,14,True
K8n3,5,58,2,14,True
K8n3,5,59,2,14,True
K8n3,5,61,2,14,True
K8n3,5,62,2,14,True
K8n3,5,63,2,14,True
K8n3,5,64,2,14,True
K8n3,5,66,2,14,True
K8n3,5,67,2,14,True
K8n3,5,68,2,14,True
K8n3,5,69,2,14,True
K8n3,5,71,2,14,True
K8n3,5,72,2,14,True
K8n3,5,73,2,14,True
K8n3,5,74,2,14,True
K8n3,5,76,2,14,True
K8n3,5,77,2,14,True
K8n3,5,78,2,14,True
K8n3,5,79,2,14,True
K8n3,5,81,2,14,True
K8n3,5,82,2,14,True
K8n3,5,83,2,14,True
K8n3,5,84,2,14,True
K8n3,5,86,2,14,True
K8n3,5,87,2,14,True
K8n3,5,88,2,14,True
K8n3,5,89,2,14,True
K8n3,5,91,2,14,True
K8n3,5,92,2,14,True
K8n3,5,93,2,14,True
K8n3,5,94,2,14,True
K8n3,5,96,2,14,True
K8n3,5,97,2,14,True
K8n3,5,98,2,14,True
K8n3,5,99,2,14,True
K8n3,5,101,2,14,True
K8n3,5,102,2,14,True
K8n3,5,103,2,14,True
K8n3,5,104,2,14,True
K8n3,5,106,2,14,True
K8n3,5,107,2,14,True
K8n3,5,108,2,14,True
K8n3,5,109,2,14,True
K8n3,5,111,2,14,True
K8n3,5,112,2,14,True
K8n3,5,113,2,14,True
K8n3,5,114,2,14,True
K8n3,5,116,2,14,True
K8n3,5,117,2,14,True
K8n3,5,118,2,14,True
K8n3,5,119,2,14,True
K8n3,5,121,2,14,True
K8n3,5,122,2,14,True
K8n3,5,123,2,14,True
K8n3,5,124,2,14,True
K9a41,5,36,1,9,True
K9a41,5,37,1,9,True
K9a41,5,38,1,9,True
K9a41,5,39,1,9,True
K9a41,5,41,1,9,True
K9a41,5,42,1,9,True
K9a41,5,43,1,9,True
K9a41,5,44,1,9,True
K9a41,5,46,1,9,True
K9a41,5,47,1,9,True
K9a41,5,48,1,9,True
K9a41,5,49,1,9,True
K9a41,5,51,1,9,True
K9a41,5,52,1,9,True
K9a41,5,53,1,9,True
K9a41,5,54,1,9,True
K9a41,5,56,1,9,True
K9a41,5,57,1,9,True
K9a41,5,58,1,9,True
K9a41,5,59,1,9,True
K9a41,5,61,1,9,True
K9a41,5,62,1,9,True
K9a41,5,63,1,9,True
K9a41,5,64,1,9,True
K9a41,5,66,1,9,True
K9a41,5,67,1,9,True
K9a41,5,68,1,9,True
K9a41,5,69,1,9,True
K9a41,5,71,1,9,True
K9a41,5,72,1,9,True
K9a41,5,73,1,9,True
K9a41,5,74,1,9,True
K9a41,5,76,1,9,True
K9a41,5,77,1,9,True
K9a41,5,78,1,9,True
K9a41,5,79,1,9,True
K9a41,5,81,1,9,True
K9a41,5,82,1,9,True
K9a41,5,83,1,9,True
K9a41,5,84,1,9,True
K9a41,5,86,1,9,True
K9a41,5,87,1,9,True
K9a41,5,88,1,9,True
K9a41,5,89,1,9,True
K9a41,5,91,1,9,True
K9a41,5,92,1,9,True
K9a41,5,93,1,9,True
K9a41,5,94,1,9,True
K9a41,5,96,1,9,True
K9a41,5,97,1,9,True
K9a41,5,98,1,9,True
K9a41,5,99,1,9,True
K9a41,5,101,1,9,True
K9a41,5,102,1,9,True
K9a41,5,103,1,9,True
K9a41,5,104,1,9,True
K9a41,5,106,1,9,True
K9a41,5,107,1,9,True
K9a41,5,108,1,9,True
K9a41,5,109,1,9,True
K9a41,5,111,1,9,True
K9a41,5,112,1,9,True
K9a41,5,113,1,9,True
K9a41,5,114,1,9,True
K9a41,5,116,1,9,True
K9a41,5,117,1,9,True
K9a41,5,118,1,9,True
K9a41,5,119,1,9,True
K9a41,5,121,1,9,True
K9a41,5,122,1,9,True
K9a41,5,123,1,9,True
K9a41,5,124,1,9,True
K9a41,5,126,1,9,True
K9a41,5,127,1,9,True
K9a41,5,128,1,9,True
K9a41,5,129,1,9,True
K9a41,5,131,1,9,True
K9a41,5,132,1,9,True
K9a41,5,133,1,9,True
K9a41,5,134,1,9,True
K10n21,5,36,2,14,True
K10n21,5,37,2,14,True
K10n21,5,38,2,14,True
K10n21,5,39,2,14,True
K10n21,5,41,2,14,True
K10n21,5,42,2,14,True
K10n21,5,43,2,14,True
K10n21,5,44,2,14,True
K10n21,5,46,2,14,True
K10n21,5,47,2,14,True
K10n21,5,48,2,14,True
K10n21,5,49,2,14,True
K10n21,5,51,2,14,True
K10n21,5,52,2,14,True
K10n21,5,53,2,14,True
K10n21,5,54,2,14,True
K10n21,5,56,2,14,True
K10n21,5,57,2,14,True
K10n21,5,58,2,14,True
K10n21,5,59,2,14,True
K10n21,5,61,2,14,True
K10n21,5,62,2,14,True
K10n21,5,63,2,14,True
K10n21,5,64,2,14,True
K10n21,5,66,2,14,True
K10n21,5,67,2,14,True
K10n21,5,68,2,14,True
K10n21,5,69,2,14,True
K10n21,5,71,2,14,True
K10n21,5,72,2,14,True
K10n21,5,73,2,14,True
K10n21,5,74,2,14,True
K10n21,5,76,2,14,True
K10n21,5,77,2,14,True
K10n21,5,78,2,14,True
K10n21,5,79,2,14,True
K10n21,5,81,2,14,True
K10n21,5,82,2,14,True
K10n21,5,83,2,14,True
K10n21,5,84,2,14,True
K10n21,5,86,2,14,True
K10n21,5,87,2,14,True
K10n21,5,88,2,14,True
K10n21,5,89,2,14,True
K10n21,5,91,2,14,True
K10n21,5,92,2,14,True
K10n21,5,93,2,14,True
K10n21,5,94,2,14,True
K10n21,5,96,2,14,True
K10n21,5,97,2,14,True
K10n21,5,98,2,14,True
K10n21,5,99,2,14,True
K10n21,5,101,2,14,True
K10n21,5,102,2,14,True
K10n21,5,103,2,14,True
K10n21,5,104,2,14,True
K10n21,5,106,2,14,True
K10n21,5,107,2,14,True
K10n21,5,108,2,14,True
K10n21,5,109,2,14,True
K10n21,5,111,2,14,True
K10n21,5,112,2,14,True
K10n21,5,113,2,14,True
K10n21,5,114,2,14,True
K10n21,5,116,2,14,True
K10n21,5,117,2,14,True
K10n21,5,118,2,14,True
K10n21,5,119,2,14,True
K10n21,5,121,2,14,True
K10n21,5,122,2,14,True
K10n21,5,123,2,14,True
K10n21,5,124,2,14,True
K10n21,5,126,2,14,True
K10n21,5,127,2,14,True
K10n21,5,128,2,14,True
K10n21,5,129,2,14,True
K10n21,5,131,2,14,True
K10n21,5,132,2,14,True
K10n21,5,133,2,14,True
K10n21,5,134,2,14,True
K11a367,5,46,1,9,True
K11a367,5,47,1,9,True
K11a367,5,48,1,9,True
K11a367,5,49,1,9,True
K11a367,5,51,1,9,True
K11a367,5,52,1,9,True
K11a367,5,53,1,9,True
K11a367,5,54,1,9,True
K11a367,5,56,1,9,True
K11a367,5,57,1,9,True
K11a367,5,58,1,9,True
K11a367,5,59,1,9,True
K11a367,5,61,1,9,True
K11a367,5,62,1,9,True
K11a367,5,63,1,9,True
K11a367,5,64,1,9,True
K11a367,5,66,1,9,True
K11a367,5,67,1,9,True
K11a367,5,68,1,9,True
K11a367,5,69,1,9,True
K11a367,5,71,1,9,True
K11a367,5,72,1,9,True
K11a367,5,73,1,9,True
K11a367,5,74,1,9,True
K11a367,5,76,1,9,True
K11a367,5,77,1,9,True
K11a367,5,78,1,9,True
K11a367,5,79,1,9,True
K11a367,5,81,1,9,True
K11a367,5,82,1,9,True
K11a367,5,83,1,9,True
K11a367,5,84,1,9,True
K11a367,5,86,1,9,True
K11a367,5,87,1,9,True
K11a367,5,88,1,9,True
K11a367,5,89,1,9,True
K11a367,5,91,1,9,True
K11a367,5,92,1,9,True
K11a367,5,93,1,9,True
K11a367,5,94,1,9,True
K11a367,5,96,1,9,True
K11a367,5,97,1,9,True
K11a367,5,98,1,9,True
K11a367,5,99,1,9,True
K11a367,5,101,1,9,True
K11a367,5,102,1,9,True
K11a367,5,103,1,9,True
K11a367,5,104,1,9,True
K11a367,5,106,1,9,True
K11a367,5,107,1,9,True
K11a367,5,108,1,9,True
K11a367,5,109,1,9,True
K11a367,5,111,1,9,True
K11a367,5,112,1,9,True
K11a367,5,113,1,9,True
K11a367,5,114,1,9,True
K11a367,5,116,1,9,True
K11a367,5,117,1,9,True
K11a367,5,118,1,9,True
K11a367,5,119,1,9,True
K11a367,5,121,1,9,True
K11a367,5,122,1,9,True
K11a367,5,123,1,9,True
K11a367,5,124,1,9,True
K11a367,5,126,1,9,True
K11a367,5,127,1,9,True
K11a367,5,128,1,9,True
K11a367,5,129,1,9,True
K11a367,5,131,1,9,True
K11a367,5,132,1,9,True
K11a367,5,133,1,9,True
K11a367,5,134,1,9,True
K11a367,5,136,1,9,True
K11a367,5,137,1,9,True
K11a367,5,138,1,9,True
K11a367,5,139,1,9,True
K11a367,5,141,1,9,True
K11a367,5,142,1,9,True
K11a367,5,143,1,9,True
K11a367,5,144,1,9,True
K12n242,5,46,2,14,True
K12n242,5,47,2,14,True
K12n242,5,48,2,14,True
K12n242,5,49,2,14,True
K12n242,5,51,2,14,True
K12n242,5,52,2,14,True
K12n242,5,53,2,14,True
K12n242,5,54,2,14,True
K12n242,5,56,2,14,True
K12n242,5,57,2,14,True
K12n242,5,58,2,14,True
K12n242,5,59,2,14,True
K12n242,5,61,2,14,True
K12n242,5,62,2,14,True
K12n242,5,63,2,14,True
K12n242,5,64,2,14,True
K12n242,5,66,2,14,True
K12n242,5,67,2,14,True
K12n242,5,68,2,14,True
K12n242,5,69,2,14,True
K12n242,5,71,2,14,True
K12n242,5,72,2,14,True
K12n242,5,73,2,14,True
K12n242,5,74,2,14,True
K12n242,5,76,2,14,True
K12n242,5,77,2,14,True
K12n242,5,78,2,14,True
K12n242,5,79,2,14,True
K12n242,5,81,2,14,True
K12n242,5,82,2,14,True
K12n242,5,83,2,14,True
K12n242,5,84,2,14,True
K12n242,5,86,2,14,True
K12n242,5,87,2,14,True
K12n242,5,88,2,14,True
K12n242,5,89,2,14,True
K12n242,5,91,2,14,True
K12n242,5,92,2,14,True
K12n242,5,93,2,14,True
K12n242,5,94,2,14,True
K12n242,5,96,2,14,True
K12n242,5,97,2,14,True
K12n242,5,98,2,14,True
K12n242,5,99,2,14,True
K12n242,5,101,2,14,True
K12n242,5,102,2,14,True
K12n242,5,103,2,14,True
K12n242,5,104,2,14,True
K12n242,5,106,2,14,True
K12n242,5,107,2,14,True
K12n242,5,108,2,14,True
K12n242,5,109,2,14,True
K12n242,5,111,2,14,True
K12n242,5,112,2,14,True
K12n242,5,113,2,14,True
K12n242,5,114,2,14,True
K12n242,5,116,2,14,True
K12n242,5,117,2,14,True
K12n242,5,118,2,14,True
K12n242,5,119,2,14,True
K12n242,5,121,2,14,True
K12n242,5,122,2,14,True
K12n242,5,123,2,14,True
K12n242,5,124,2,14,True
K12n242,5,126,2,14,True
K12n242,5,127,2,14,True
K12n242,5,128,2,14,True
K12n242,5,129,2,14,True
K12n242,5,131,2,14,True
K12n242,5,132,2,14,True
K12n242,5,133,2,14,True
K12n242,5,134,2,14,True
K12n242,5,136,2,14,True
K12n242,5,137,2,14,True
K12n242,5,138,2,14,True
K12n242,5,139,2,14,True
K12n242,5,141,2,14,True
K12n242,5,142,2,14,True
K12n242,5,143,2,14,True
K12n242,5,144,2,14,True
K13a4878,5,56,1,9,True
K13a4878,5,57,1,9,True
K13a4878,5,58,1,9,True
K13a4878,5,59,1,9,True
K13a4878,5,61,1,9,True
K13a4878,5,62,1,9,True
K13a4878,5,63,1,9,True
K13a4878,5,64,1,9,True
K13a4878,5,66,1,9,True
K13a4878,5,67,1,9,True
K13a4878,5,68,1,9,True
K13a4878,5,69,1,9,True
K13a4878,5,71,1,9,True
K13a4878,5,72,1,9,True
K13a4878,5,73,1,9,True
K13a4878,5,74,1,9,True
K13a4878,5,76,1,9,True
K13a4878,5,77,1,9,True
K13a4878,5,78,1,9,True
K13a4878,5,79,1,9,True
K13a4878,5,81,1,9,True
K13a4878,5,82,1,9,True
K13a4878,5,83,1,9,True
K13a4878,5,84,1,9,True
K13a4878,5,86,1,9,True
K13a4878,5,87,1,9,True
K13a4878,5,88,1,9,True
K13a4878,5,89,1,9,True
K13a4878,5,91,1,9,True
K13a4878,5,92,1,9,True
K13a4878,5,93,1,9,True
K13a4878,5,94,1,9,True
K13a4878,5,96,1,9,True
K13a4878,5,97,1,9,True
K13a4878,5,98,1,9,True
K13a4878,5,99,1,9,True
K13a4878,5,101,1,9,True
K13a4878,5,102,1,9,True
K13a4878,5,103,1,9,True
K13a4878,5,104,1,9,True
K13a4878,5,106,1,9,True
K13a4878,5,107,1,9,True
K13a4878,5,108,1,9,True
K13a4878,5,109,1,9,True
K13a4878,5,111,1,9,True
K13a4878,5,112,1,9,True
K13a4878,5,113,1,9,True
K13a4878,5,114,1,9,True
K13a4878,5,116,1,9,True
K13a4878,5,117,1,9,True
K13a4878,5,118,1,9,True
K13a4878,5,119,1,9,True
K13a4878,5,121,1,9,True
K13a4878,5,122,1,9,True
K13a4878,5,123,1,9,True
K13a4878,5,124,1,9,True
K13a4878,5,126,1,9,True
K13a4878,5,127,1,9,True
K13a4878,5,128,1,9,True
K13a4878,5,129,1,9,True
K13a4878,5,131,1,9,True
K13a4878,5,132,1,9,True
K13a4878,5,133,1,9,True
K13a4878,5,134,1,9,True
K13a4878,5,136,1,9,True
K13a4878,5,137,1,9,True
K13a4878,5,138,1,9,True
K13a4878,5,139,1,9,True
K13a4878,5,141,1,9,True
K13a4878,5,142,1,9,True
K13a4878,5,143,1,9,True
K13a4878,5,144,1,9,True
K13a4878,5,146,1,9,True
K13a4878,5,147,1,9,True
K13a4878,5,148,1,9,True
K13a4878,5,149,1,9,True
K13a4878,5,151,1,9,True
K13a4878,5,152,1,9,True
K13a4878,5,153,1,9,True
K13a4878,5,154,1,9,True
K13n4587,5,46,3,19,True
K13n4587,5,47,3,19,True
K13n4587,5,48,3,19,True
K13n4587,5,49,3,19,True
K13n4587,5,51,3,19,True
K13n4587,5,52,3,19,True
K13n4587,5,53,3,19,True
K13n4587,5,54,3,19,True
K13n4587,5,56,3,19,True
K13n4587,5,57,3,19,True
K13n4587,5,58,3,19,True
K13n4587,5,59,3,19,True
K13n4587,5,61,3,19,True
K13n4587,5,62,3,19,True
K13n4587,5,63,3,19,True
K13n4587,5,64,3,19,True
K13n4587,5,66,3,19,True
K13n4587,5,67,3,19,True
K13n4587,5,68,3,19,True
K13n4587,5,69,3,19,True
K13n4587,5,71,3,19,True
K13n4587,5,72,3,19,True
K13n4587,5,73,3,19,True
K13n4587,5,74,3,19,True
K13n4587,5,76,3,19,True
K13n4587,5,77,3,19,True
K13n4587,5,78,3,19,True
K13n4587,5,79,3,19,True
K13n4587,5,81,3,19,True
K13n4587,5,82,3,19,True
K13n4587,5,83,3,19,True
K13n4587,5,84,3,19,True
K13n4587,5,86,3,19,True
K13n4587,5,87,3,19,True
K13n4587,5,88,3,19,True
K13n4587,5,89,3,19,True
K13n4587,5,91,3,19,True
K13n4587,5,92,3,19,True
K13n4587,5,93,3,19,True
K13n4587,5,94,3,19,True
K13n4587,5,96,3,19,True
K13n4587,5,97,3,19,True
K13n4587,5,98,3,19,True
K13n4587,5,99,3,19,True
K13n4587,5,101,3,19,True
K13n4587,5,102,3,19,True
K13n4587,5,103,3,19,True
K13n4587,5,104,3,19,True
K13n4587,5,106,3,19,True
K13n4587,5,107,3,19,True
K13n4587,5,108,3,19,True
K13n4587,5,109,3,19,True
K13n4587,5,111,3,19,True
K13n4587,5,112,3,19,True
K13n4587,5,113,3,19,True
K13n4587,5,114,3,19,True
K13n4587,5,116,3,19,True
K13n4587,5,117,3,19,True
K13n4587,5,118,3,19,True
K13n4587,5,119,3,19,True
K13n4587,5,121,3,19,True
K13n4587,5,122,3,19,True
K13n4587,5,123,3,19,True
K13n4587,5,124,3,19,True
K13n4587,5,126,3,19,True
K13n4587,5,127,3,19,True
K13n4587,5,128,3,19,True
K13n4587,5,129,3,19,True
K13n4587,5,131,3,19,True
K13n4587,5,132,3,19,True
K13n4587,5,133,3,19,True
K13n4587,5,134,3,19,True
K13n4587,5,136,3,19,True
K13n4587,5,137,3,19,True
K13n4587,5,138,3,19,True
K13n4587,5,139,3,19,True
K13n4587,5,141,3,19,True
K13n4587,5,142,3,19,True
K13n4587,5,143,3,19,True
K13n4587,5,144,3,19,True
K13n4639,5,36,3,19,True
K13n4639,5,37,3,19,True
K13n4639,5,38,3,19,True
K13n4639,5,39,3,19,True
K13n4639,5,41,3,19,True
K13n4639,5,42,3,19,True
K13n4639,5,43,3,19,True
K13n4639,5,44,3,19,True
K13n4639,5,46,3,19,True
K13n4639,5,47,3,19,True
K13n4639,5,48,3,19,True
K13n4639,5,49,3,19,True
K13n4639,5,51,3,19,True
K13n4639,5,52,3,19,True
K13n4639,5,53,3,19,True
K13n4639,5,54,3,19,True
K13n4639,5,56,3,19,True
K13n4639,5,57,3,19,True
K13n4639,5,58,3,19,True
K13n4639,5,59,3,19,True
K13n4639,5,61,3,19,True
K13n4639,5,62,3,19,True
K13n4639,5,63,3,19,True
K13n4639,5,64,3,19,True
K13n4639,5,66,3,19,True
